"vessel_rnpa","name","port","economic_unit","src","seg_id","point_in_seg","datetime","lat","lon","sea","eez","mpa","fishing_region","distance_from_port_m","distance_from_shore_m","depth_m","reported_speed","course","year","month","distance_to_last_m","hours","implied_speed_knots"
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55265,2018-03-19 14:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55266,2018-03-19 15:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55267,2018-03-19 16:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55268,2018-03-19 17:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55269,2018-03-19 18:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55270,2018-03-19 19:39:00,18.76808,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.33957000001497,1,0.00180322354212471
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55271,2018-03-19 20:39:00,18.76807,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.11318999995508,1,0.000601074514014624
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55272,2018-03-19 21:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55273,2018-03-19 22:39:00,18.76808,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.59901894975561,1,0.00248327157114234
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55274,2018-03-19 23:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.50194868193295,1,0.0018909010161625
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55275,2018-03-20 00:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601306287732,1,0.00165551461278473
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55276,2018-03-20 01:39:00,18.76808,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,6.40140976021776,1,0.00345648475173745
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55277,2018-03-20 02:39:00,18.76807,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.11318999995508,1,0.000601074514014624
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55278,2018-03-20 03:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.5758047016272,1,0.00247073687992829
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55279,2018-03-20 04:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55280,2018-03-20 05:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55281,2018-03-20 06:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55282,2018-03-20 07:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55283,2018-03-20 08:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55284,2018-03-20 09:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55285,2018-03-20 10:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601289096569,1,0.00165551451995988
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55286,2018-03-20 11:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55287,2018-03-20 12:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55288,2018-03-20 13:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55289,2018-03-20 14:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55290,2018-03-20 15:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55291,2018-03-20 16:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55292,2018-03-20 17:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601289096569,1,0.00165551451995988
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55293,2018-03-20 18:39:00,18.76807,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55294,2018-03-20 19:39:00,18.76807,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55295,2018-03-20 20:39:00,18.76807,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55296,2018-03-20 21:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.92653426007923,1,0.00266011569118749
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55297,2018-03-20 22:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","11-20-MAR-2018","00074500_140",55298,2018-03-20 23:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55299,2018-03-21 00:39:00,18.76803,-95.76372,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.86717226780788,1,0.00208810597613817
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55300,2018-03-21 01:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.86717196114002,1,0.00208810581055077
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55301,2018-03-21 02:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55302,2018-03-21 03:39:00,18.76803,-95.76372,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.16200149350097,1,0.00170734421895301
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55303,2018-03-21 04:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,5.72098658898085,1,0.00308908563119916
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55304,2018-03-21 05:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55305,2018-03-21 06:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55306,2018-03-21 07:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55307,2018-03-21 08:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55308,2018-03-21 09:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55309,2018-03-21 10:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55310,2018-03-21 11:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,1.609,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55311,2018-03-21 12:39:00,18.76803,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.05400049783366,1,0.000569114739651003
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55312,2018-03-21 13:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.05400049783366,1,0.000569114739651003
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55313,2018-03-21 14:39:00,18.76803,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.05400049783366,1,0.000569114739651003
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55314,2018-03-21 15:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.86717196114002,1,0.00208810581055077
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55315,2018-03-21 16:39:00,18.76807,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.86717165447185,1,0.0020881056449632
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55316,2018-03-21 17:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.86717196114002,1,0.00208810581055077
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55317,2018-03-21 18:39:00,18.76805,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.16200111844185,1,0.00170734401643729
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55318,2018-03-21 19:39:00,18.76808,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.59901894975561,1,0.00248327157114234
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55319,2018-03-21 20:39:00,18.76807,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.11318999995508,1,0.000601074514014624
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55320,2018-03-21 21:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55321,2018-03-21 22:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55322,2018-03-21 23:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55323,2018-03-22 00:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55324,2018-03-22 01:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55325,2018-03-22 02:39:00,18.76805,-95.76378,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.05400037281395,1,0.000569114672145762
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55326,2018-03-22 03:39:00,18.76802,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.50194873837473,1,0.00189090104663862
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55327,2018-03-22 04:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.33957000001497,1,0.00180322354212471
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55328,2018-03-22 05:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601306287732,1,0.00165551461278473
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55329,2018-03-22 06:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55330,2018-03-22 07:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55331,2018-03-22 08:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55332,2018-03-22 09:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55333,2018-03-22 10:39:00,18.76802,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.11318999995508,1,0.000601074514014624
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55334,2018-03-22 11:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.33957000001497,1,0.00180322354212471
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55335,2018-03-22 12:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55336,2018-03-22 13:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55337,2018-03-22 14:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55338,2018-03-22 15:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55339,2018-03-22 16:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55340,2018-03-22 17:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55341,2018-03-22 18:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55342,2018-03-22 19:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55343,2018-03-22 20:39:00,18.76805,-95.76373,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55344,2018-03-22 21:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.1080007456279,1,0.00113822934429152
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55345,2018-03-22 22:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55346,2018-03-22 23:39:00,18.76805,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601289096569,1,0.00165551451995988
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55347,2018-03-23 00:39:00,18.76805,-95.76372,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,5.27000186406976,1,0.00284557336072881
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55348,2018-03-23 01:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.16200111844185,1,0.00170734401643729
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55349,2018-03-23 02:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55350,2018-03-23 03:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55351,2018-03-23 04:39:00,18.76803,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,1.609,0,2018,3,2.22637999991017,1,0.00120214902802925
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55352,2018-03-23 05:39:00,18.76803,-95.76373,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,2.10800099566731,1,0.00113822947930201
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55353,2018-03-23 06:39:00,18.76802,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,4.36048929310339,1,0.00235447586020701
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55354,2018-03-23 07:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.94922713053678,1,0.00213241205752526
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55355,2018-03-23 08:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55356,2018-03-23 09:39:00,18.76805,-95.76375,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,0,1,0
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55357,2018-03-23 10:39:00,18.76803,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,3.06601306287732,1,0.00165551461278473
"00074500","YELLOWFIN","TUXPAN  VER.","K & B TUNA, S.A. DE C.V.","21-31-MAR-2018","00074500_140",55358,2018-03-23 11:39:00,18.76802,-95.76377,5,8429,0,5,12370.6832528114,50831.5324783325,-10.2354307174683,0,0,2018,3,1.11318999995508,1,0.000601074514014624
